PDS_VERSION_ID = PDS3                                                         
RECORD_TYPE = FIXED_LENGTH                                                    
RECORD_BYTES = 80                                                             
FILE_RECORDS = 5793                                                           
LABEL_RECORDS = 92                                                            
^TABLE = 93                                                                   
DATA_SET_ID = "GP-J-NFR-3-ENTRY-V1.0"                                         
SPACECRAFT_NAME = "GALILEO PROBE"                                             
INSTRUMENT_NAME = "NET FLUX RADIOMETER"                                       
TARGET_NAME = JUPITER                                                         
MISSION_PHASE_NAME = "PROBE DESCENT"                                          
START_TIME = "UNK"                                                            
STOP_TIME = "UNK"                                                             
PRODUCT_NAME = "TDSRE.TAB"                                                    
PRODUCT_ID = "TDSRE.TAB"                                                      
PRODUCT_CREATION_TIME =  1998-08-14                                           
DESCRIPTION = "                                                               
# tdepsr.e                                                                    
# Released 4 DEC 95 by Pat Fry, UW SSEC                                       
# Temperature-dependent spectral response for channel E.                      
# format: wavelength(um), response at NTEMPS temperatures(C)                  
# Added T-dep cuton to 0.7um.                                                 
# T-dep adjustment to remainder of response.                                  
#                                                                             
# Spectral response file was previously:                                      
# NFRSRE                                                                      
# Released 25 Jan 95 by Pat Fry, UW SSEC                                      
# Previously released as SR930527.E on 27 May 93                              
# Previously released as ESR.DAT on 10/5/88                                   
# Galileo NFR Channel E Spectral Response                                     
# Column 1 is wavelength in micrometers.                                      
# Column 2 is spectral response, normalized to 1.0                            
# at maximum.                                                                 
# Data source is SN01R spectral response tests.                               
# See UW SSEC 'Reference Detectors, Spectral Response'                        
# log book, p.80 for details.                                                 
# See also: 'Calibration of the Galileo Net Flux Radiometer,'                 
# presented at the Fourth DSL/USU and NIST Symposium on                       
# Infrared Radiometric Sensor Calibration (May 9-12, 1994).                   
      4.00000 = NTEMPS                                                        
  -40.00  -10.00   20.00   50.00 = TEMPS                                      
    5701 = NDATA                                                              
"                                                                             
                                                                              
OBJECT = TABLE                                                                
INTERCHANGE_FORMAT = ASCII                                                    
ROWS = 5701                                                                   
COLUMNS = 5                                                                   
ROW_BYTES = 80                                                                
                                                                              
OBJECT = COLUMN                                                               
NAME = WAVELENGTH                                                             
DESCRIPTION = "Wavelength in micrometers"                                     
DATA_TYPE = REAL                                                              
START_BYTE = 1                                                                
BYTES = 10                                                                    
END_OBJECT = COLUMN                                                           
                                                                              
OBJECT = COLUMN                                                               
NAME = SR_MIN40C                                                              
DESCRIPTION = "Relative Spectral Response at -40C"                            
DATA_TYPE = REAL                                                              
START_BYTE = 12                                                               
BYTES = 10                                                                    
END_OBJECT = COLUMN                                                           
                                                                              
OBJECT = COLUMN                                                               
NAME = SR_MIN10C                                                              
DESCRIPTION = "Relative Spectral Response at -10C"                            
DATA_TYPE = REAL                                                              
START_BYTE = 23                                                               
BYTES = 10                                                                    
END_OBJECT = COLUMN                                                           
                                                                              
OBJECT = COLUMN                                                               
NAME = SR_POS40C                                                              
DESCRIPTION = "Relative Spectral Response at +20C"                            
DATA_TYPE = REAL                                                              
START_BYTE = 34                                                               
BYTES = 10                                                                    
END_OBJECT = COLUMN                                                           
                                                                              
OBJECT = COLUMN                                                               
    0.4780,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.4790,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.4800,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.4810,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.4820,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.4830,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.4840,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.4850,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.4860,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.4870,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.4880,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.4890,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.4900,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.4910,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.4920,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.4930,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.4940,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.4950,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.4960,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.4970,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.4980,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.4990,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5000,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5010,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5020,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5030,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5040,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5050,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5060,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5070,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5080,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5090,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5100,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5110,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5120,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5130,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5140,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5150,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5160,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5170,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5180,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5190,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5200,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5210,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5220,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5230,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5240,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5250,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5260,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5270,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5280,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5290,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5300,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5310,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5320,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5330,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5340,    0.0000,    0.0000,    0.0000,    0.0000                        
    0.5350,    0.0000,    0.0000,    0.0000,    0.0000                        
